sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict
mams_train_00017,mams,train,"Upon entering, I was impressed by the room while the food on other peoples' tables seemed enticing.","['food', 'place']","['Food', 'General']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00018,mams,train,"The beginning of the meal wasnt bad, the hostess was very nice, we got our drinks about every 10 minutes and the appetizers we good.","['staff', 'food']","['Service', 'Food']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00019,mams,train,"I found that the food variety was great, and the waitress was very accommodating to my vegan boyfriend describing all items' ingredients and how you may request more of what YOU like, creating a unique experience.","['food', 'staff', 'ambience']","['Food', 'Service', 'Ambience']","['positive', 'positive', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00020,mams,train,"Came recommended to us, but we found the food to be so-so, the service good, but we were told we could not order desert since the table we were at had a reservation waiting.","['food', 'service']","['Food', 'Service']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00021,mams,train,"Our waitress couldn't tell us what was in the seafood special, forgot to put in our oyster order so it came at the same time as the main meals, wasn't able to provide a confident recommendation from the menu, and had to be flagged several times for drinks.","['staff', 'food', 'menu']","['Service', 'Food', 'General']","['negative', 'neutral', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00022,mams,train,I went back (with my cold soups) They said they would have to make me another dish since they couldn't scrape off the unwanted ingredients.,"['food', 'ambience']","['Food', 'Ambience']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00023,mams,train,"Server's were extremely nice, yet were socializing too much with friends that were having drinks at the bar and it was difficult to get their attention.","['staff', 'place']","['Service', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00024,mams,train,"And there wasn't much room for the people at the bar to stand either, as the restaurant attempted to squeeze as many tables into the restaurant as they could, forcing those dining to have to shift in their chairs every time a waiter attempted to get by.","['place', 'food', 'miscellaneous', 'staff']","['General', 'Food', 'General', 'Service']","['neutral', 'neutral', 'neutral', 'negative']","[None, None, None, None]","[False, False, False, False]",4,False,True
mams_train_00025,mams,train,"Went for an early V-Day dinner, only to be highly disappointed by the service.","['food', 'service']","['Food', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00026,mams,train,Before our food arrived I asked our waitress if we could be moved and she just stared blankly at me.,"['food', 'staff']","['Food', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00027,mams,train,The service is excellent -- the staff is attentive and the waitress was well-informed about the menu.,"['service', 'staff', 'menu']","['Service', 'Service', 'General']","['positive', 'positive', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00028,mams,train,"I still go often, but the prices went up a little and the service is even slower now that they're always full during dinner hours.","['price', 'food']","['Price', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00029,mams,train,"It is the only all Austrian wine list in the country and the waitress gladly broke it down for me, so I could find just the right wine for my meal.","['food', 'staff']","['Food', 'Service']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00030,mams,train,its a cool place to come with a bunch of people or with a date for maybe a mild dinner or some drinks.,"['place', 'food']","['General', 'Food']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00031,mams,train,The final blow was when the waiter brought us the check before we had even finished dessert--never mind that the only reason we were taking a long time to finish the meal was because of the extreme delay in the service of our food.,"['staff', 'food', 'service']","['Service', 'Food', 'Service']","['negative', 'neutral', 'negative']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00032,mams,train,"worst margaritas in town,if you are going to order a battle of (white wine)they served hot.","['food', 'service']","['Food', 'Service']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00033,mams,train,"They served the main course before the appetizers eventhough we asked for the latter first, to which our waiter responded that they don't serve them separately without telling us beforehand while ordering.","['food', 'staff']","['Food', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00034,mams,train,"After requesting to be seated at an empty table, the waitress (who was so terribly burdened when we asked to move from the bar to the table to have dinner) asked us to get up from our seats and wait for a smaller table because a party of 3 just walked in.","['staff', 'place', 'food']","['Service', 'General', 'Food']","['negative', 'neutral', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00035,mams,train,"The place wasn't at all busy, and we were shown a table in the back, given our menus, and promptly forgotten about.","['place', 'menu']","['General', 'General']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00036,mams,train,"Although the service can be a bit brusque at times, the food is always good, hearty and hot.","['service', 'food']","['Service', 'Food']","['negative', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00037,mams,train,"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","['food', 'menu']","['Food', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00038,mams,train,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"['ambience', 'food']","['Ambience', 'Food']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00039,mams,train,"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","['place', 'staff']","['General', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00040,mams,train,"As if that wasnt enough, after another in the group mentioned that a portion of the sushi on her plate was not what she had ordered, the waiter came back with chopsticks and started to remove it (as she was eating!)","['miscellaneous', 'food', 'staff']","['General', 'Food', 'Service']","['neutral', 'neutral', 'negative']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00041,mams,train,We started with the guacamole and this is by far the best I've ever had bar none.,"['food', 'place']","['Food', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00042,mams,train,"If you eat here, just keep in mind that the specials are much higher than the regular menu when ordering.","['food', 'menu']","['Food', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00043,mams,train,The waiter was just throwing our dishes on the table without even clearing the appetizer plates and then they started clearing the food when we weren't even finished yet.,"['staff', 'food', 'miscellaneous']","['Service', 'Food', 'General']","['negative', 'neutral', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00044,mams,train,"Before we can even order desert, the waitress comes and tells us we have to leave because the host wanted our table.","['staff', 'miscellaneous']","['Service', 'General']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00045,mams,train,the tables are in the back and the ambience was less to be desired.,"['place', 'ambience']","['General', 'Ambience']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00046,mams,train,"While service is still ok, the food has been not up to par on my last few visits.","['service', 'food']","['Service', 'Food']","['positive', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00047,mams,train,"After the wine experience, I actually expected worse than what was served.","['food', 'service']","['Food', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00048,mams,train,I dined in the Main Dining Room which is surrounded by authentic Spanish decorations.,"['place', 'ambience']","['General', 'Ambience']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00049,mams,train,"Our server did not check on us, ask if we needed anything, refill our water or get our dessert order right.","['staff', 'food']","['Service', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00050,mams,train,"On ouor visit, our reservation was ignored and then we were asked to move from our seats at the bar, where we were told to wait, because we were not drinking enough.","['miscellaneous', 'place']","['General', 'General']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00051,mams,train,"The food at Cafe Asean is to die for, and the prices are unmatchable.","['food', 'price']","['Food', 'Price']","['positive', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00052,mams,train,"The Scene The entrance leads into a dim, narrow bar decorated with sake bottles, exposed brick and a beautiful arched wooden ceiling.","['miscellaneous', 'place', 'food']","['General', 'General', 'Food']","['positive', 'negative', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00053,mams,train,It also has great ice cream and spumoni ices.,"['food', 'miscellaneous']","['Food', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00054,mams,train,"However, the drinks are very good and this place is alright for brunch, if you don't mind sitting in a very cramped spot and/or waiting on line.","['food', 'miscellaneous', 'service']","['Food', 'General', 'Service']","['positive', 'negative', 'negative']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00055,mams,train,The ONLY negative was when we asked the waiter to secretly bring birthday cake and some other desserts for the table.,"['staff', 'miscellaneous']","['Service', 'General']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00056,mams,train,"Sometimes, the take-out and seating lines can be long, but the staff help move things along.","['food', 'miscellaneous', 'staff']","['Food', 'General', 'Service']","['neutral', 'neutral', 'positive']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00057,mams,train,"I went to Sushiden on a Friday night around 8:00, the place was pretty empty, we had reservations, but we didnt need them.","['place', 'miscellaneous']","['General', 'General']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00058,mams,train,THE DECOR HAS BEEN UPDATED TO A FULL BLOWN RESTAURANT BUT THE QUALITY AND THE QUANTITY HASN'T CHANGED.,"['ambience', 'miscellaneous']","['Ambience', 'General']","['positive', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00059,mams,train,"A+  was planning a party for my staff, and was treated rudely by another restaurant when trying to add more people to reservation (a simple no would have worked).","['staff', 'miscellaneous']","['Service', 'General']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00060,mams,train,"The Food Regulars swear by the tamales, which are spongy, well-seasoned and pulled from steaming crocks on the counter.","['food', 'place']","['Food', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00061,mams,train,"Unfortunately, the food along with the unhelpful service doesn't make up for the atmosphere.","['food', 'service', 'ambience']","['Food', 'Service', 'Ambience']","['neutral', 'negative', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00062,mams,train,"They expanded the seating with a cozy new back section, added some great new dishes (I had the most fantastic j erk Shrimp and exciting maize crusted salmon) but kept everything that was good (amazing staff and Mac Jack!)","['place', 'food', 'staff']","['General', 'Food', 'Service']","['neutral', 'positive', 'positive']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00063,mams,train,Not to mention that the busboy spilled 2 glasses of water on my back and the Manager was NOWHERE TO BE SEEN.,"['staff', 'food']","['Service', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00064,mams,train,"Smiling servers quiz diners with movie trivia, but forget to fill their water glasses.","['staff', 'price', 'miscellaneous']","['Service', 'Price', 'General']","['positive', 'neutral', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00065,mams,train,"The waiter was miffed when we decided to order dessert (and I must say we were eating the courses as they arrived, no lingering).","['staff', 'food']","['Service', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00066,mams,train,"Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.","['service', 'ambience', 'food']","['Service', 'Ambience', 'Food']","['negative', 'negative', 'positive']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00067,mams,train,Chef Anthony is warm and is always fixing up something unique and tasty in the kitchen to send to your table.,"['staff', 'miscellaneous']","['Service', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00068,mams,train,"The menu features classic French bistro fare, like steamed mussels with French fries and hangar steak with a green peppercorn sauce.","['menu', 'food']","['General', 'Food']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00069,mams,train,"Had an after-work drink at the bar with a date, loved the place so much we came back for brunch the next morning.","['food', 'place']","['Food', 'General']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00070,mams,train,The food was served promptly and was really hot.,"['food', 'service']","['Food', 'Service']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00071,mams,train,"The kitchen is open and surrounded by bar seating (the only kind of seating), and they have a nice set-up where the waitress stays behind the bar and the chefs deliver your food after you have watched them prepare it.","['place', 'service', 'staff', 'food']","['General', 'Service', 'Service', 'Food']","['positive', 'neutral', 'positive', 'neutral']","[None, None, None, None]","[False, False, False, False]",4,False,True
mams_train_00072,mams,train,I had been to Blue Fin previously for drinks and appetizers and thought the atmosphere was very good (expecially for people watching).,"['food', 'ambience']","['Food', 'Ambience']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00073,mams,train,"The bar downstairs is a lot of fun, so if you get stuck waiting, just have drink.","['service', 'food']","['Service', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00074,mams,train,"The atmosphere was nice (tables were a bit too close together) and trendy, but waiters seemed rushed.","['ambience', 'place']","['Ambience', 'General']","['positive', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00075,mams,train,We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.,"['food', 'service']","['Food', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00076,mams,train,"Although our waitress was pleasant and accomdating, the overpriced food was quite the opposite.","['staff', 'food']","['Service', 'Food']","['positive', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00077,mams,train,Their desserts were limited - I mean REALLY limited to 2 items (nothing like the online menu).,"['food', 'menu']","['Food', 'General']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00078,mams,train,"My group got charged an outrageuos $63/person for a family-style dinner, including a 23% tip added for the horrible service.","['food', 'service']","['Food', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00079,mams,train,Bartenders look like model wannabes and threw out my friend's beer before he was finished (about 1/4 left).,"['staff', 'food']","['Service', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00080,mams,train,Perhaps if the owner manager would concentrate more on service then acting as a dj this restaurant would run better.,"['staff', 'service']","['Service', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00081,mams,train,"The food at Parish was tasy and well-prepared, but the portions were absurdly miniscule, especially in proportion to the prices.","['food', 'miscellaneous', 'price']","['Food', 'General', 'Price']","['positive', 'negative', 'negative']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00082,mams,train,There is actually space to breathe and the decor sets the tone for an intimate dinner.,"['place', 'ambience', 'food']","['General', 'Ambience', 'Food']","['neutral', 'positive', 'positive']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00083,mams,train,The atmosphere was really nice and inviting but our waiter was awful!,"['ambience', 'staff']","['Ambience', 'Service']","['positive', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00084,mams,train,"I always listen to the waiters' recommendations, because they're always awesome - either a special or just one of their faves off the menu.","['staff', 'menu']","['Service', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00085,mams,train,"The decor is sparse and elegant, the service warm (though my waitress was occasionally difficult to find), and the sushi fresh.","['ambience', 'service', 'staff']","['Ambience', 'Service', 'Service']","['positive', 'positive', 'negative']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00086,mams,train,I waited 15 minutes for the waiter to take the bill from me and finally I got fed up with him walking past our table I had to start waving the bill in the air and finally some other waitress took our bill.,"['staff', 'ambience']","['Service', 'Ambience']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00087,mams,train,"Yes, the wait is long and ridiculous as times, especially as you watch others gobble down their food.","['service', 'food']","['Service', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00088,mams,train,"considering the prices on the menu, i'd rather go somewhere else where they know how to refill water and real chairs for everyone, something you can even get at mcdonald's.","['price', 'menu', 'food', 'miscellaneous']","['Price', 'General', 'Food', 'General']","['neutral', 'neutral', 'neutral', 'positive']","[None, None, None, None]","[False, False, False, False]",4,False,True
mams_train_00089,mams,train,It was practically impossible to get the waitstaff's attention to order another bottle of wine.,"['staff', 'food']","['Service', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00090,mams,train,"After spending over $500 on a business dinner, a manager knelt down at our table and asked us to quote, wrap it up and move to the bar.","['food', 'staff', 'miscellaneous', 'place']","['Food', 'Service', 'General', 'General']","['neutral', 'negative', 'neutral', 'neutral']","[None, None, None, None]","[False, False, False, False]",4,False,True
mams_train_00091,mams,train,"Friendly staff happily accepted a reservation (for 10), and when only 6 showed up, they couldn't have been more understanding!","['staff', 'miscellaneous']","['Service', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00092,mams,train,"At our table we didn't get any bread until 30 minutes into the seating, which may I emphasize the waiter took really long to come to our table, about 20 minutes.","['place', 'staff']","['General', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00093,mams,train,"Recently I purchased a dish to go, and found that all of my meal contained just one large piece of ginger root.","['food', 'miscellaneous']","['Food', 'General']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00094,mams,train,The numbness in your lower legs from sitting on old wood chairs is more than compensated by the wonderful food.,"['miscellaneous', 'food']","['General', 'Food']","['negative', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00095,mams,train,"We were able to reserve a spot at the chef tasting bar with Morimoto who actually called in sick that night, but we were still charged full price.","['place', 'price']","['General', 'Price']","['positive', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00096,mams,train,Went here for a casual Sunday night dinner at 7:45pm; dinner was served at 10:15pm!,"['miscellaneous', 'service']","['General', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00097,mams,train,"Then, the waitress gave my wife coffee with regular milk in it even though my wife specifically requested Soy Milk.","['staff', 'food']","['Service', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00098,mams,train,I thought I'd give the new place a try since it had an expanded menu and a more legit look.,"['place', 'menu']","['General', 'General']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00099,mams,train,*There is a pre-theatre dinner menu for early diners that is of great value.,"['menu', 'price']","['General', 'Price']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00100,mams,train,"The prixe fix menu was a deal to boost downtown restaurants, atleast we didn't pay the full price.","['menu', 'price']","['General', 'Price']","['positive', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00101,mams,train,"The steak au poivre certainly lives up to its lofty reputation, but it shuoldn't overshadow many of the other delicacies on the menu, such as the crab cakes and the frisee salad.","['food', 'menu']","['Food', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00102,mams,train,"Waiter was a strange bird and when told we wanted to enjoy our dining experience and not be rushed through dinner, he assured us it takes 30 minutes to get entrees once food was ordered.","['staff', 'food']","['Service', 'Food']","['negative', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00103,mams,train,"This is not haute cuisine, but that' part of what I love about it - it has an honest, intimate feel with no pretensions, just like eating in an Italian family's home.","['food', 'miscellaneous']","['Food', 'General']","['negative', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00104,mams,train,"The food was so-so and you would think it was a french resturant, the portions were so tiny.","['food', 'miscellaneous']","['Food', 'General']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00105,mams,train,Eventually another waiter cleaned up the table and allowed us to sit there.,"['staff', 'miscellaneous']","['Service', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00106,mams,train,"However the hostess completely ignored us, we waited 40 min at the bar (even with reservation), our waitress was incredibly uninterested in us (never even offered dessert menus) and the somelier could have taken a look at the label before he made a mistake about his favorite wine.","['staff', 'place', 'miscellaneous']","['Service', 'General', 'General']","['negative', 'neutral', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00107,mams,train,seems everyone ordered sushi there were tons of delivery orders (we can tell as we sat near the back).,"['food', 'service']","['Food', 'Service']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00108,mams,train,small price to pay to have dinner on a Saturday night in downtown Manhattan.,"['price', 'food']","['Price', 'Food']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00109,mams,train,"The Scene Flanked by a diner-style bar on one side and glass cases of sweets on the other, General Store resembles a cozy mom-and-pop rest stop on the way through Pennsylvania Dutch country--minus the cheesy gift shop.","['miscellaneous', 'place']","['General', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00110,mams,train,"Since it's a small place, it's best to get there early for dinner as the wait can be quite long if you don't make a reservation.","['service', 'miscellaneous']","['Service', 'General']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00111,mams,train,The interior is understated making it special enough to take a date but easy enough to stop in anytime for dinner or snack.,"['place', 'food']","['General', 'Food']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00112,mams,train,"The prices are incredibly reasonable, especially considering the HUGE portions - by noodle soup could have fed both my husband and myself.","['miscellaneous', 'food']","['General', 'Food']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00113,mams,train,"There is a huge line, usually a 45 minute wait; they take no reservations and no tables of more than five people.","['service', 'miscellaneous', 'place']","['Service', 'General', 'General']","['neutral', 'negative', 'negative']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00114,mams,train,"The pizzas are a MUST TRY, hence the name.","['food', 'miscellaneous']","['Food', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00115,mams,train,The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.,"['food', 'price']","['Food', 'Price']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00116,mams,train,"I went there with family and even though we had reservations, we were seated 30 minutes late, the food took 45 minutes to arrive and when I got the wrong order, I had a hard time trying to find the server.","['miscellaneous', 'food', 'staff']","['General', 'Food', 'Service']","['neutral', 'neutral', 'negative']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00117,mams,train,"The wait was much shorter than the hostess quoted, which was great.","['service', 'staff']","['Service', 'Service']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00118,mams,train,"Though the menu is brief, entrees range from a deeply satisfying, wintry seared calf's liver with oven-dried tomatoes to a much lighter striped bass drizzled with textbook perfect beurre blanc.","['menu', 'food']","['General', 'Food']","['neutral', 'positive']","[None, None]","[False, False]",2,False,True
mams_train_00119,mams,train,"When we got our food, the waitress barely said a word as she placed our take-out on the table and grabbed the check.","['food', 'staff', 'price']","['Food', 'Service', 'Price']","['neutral', 'negative', 'neutral']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00120,mams,train,Dropped in for a quick bite with a friend -- like the previous reviewer it took more than 15 minutes for any kind of service at all (including getting water) and then another 45 minutes to get a burger (which admittedly was good).,"['service', 'food']","['Service', 'Food']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00121,mams,train,"However, it takes ages to get seated (even with a reservation), and the waiters don't seem very knowledgeable about the menu (or receptive to questions).","['miscellaneous', 'staff']","['General', 'Service']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00122,mams,train,"The only complaint I have is that the tables for 2 along the booth are very close together so it wasn't as romantic a dinner as we wanted but all in all, we were in our own world, more like in heaven.","['place', 'food']","['General', 'Food']","['neutral', 'negative']","[None, None]","[False, False]",2,False,True
mams_train_00123,mams,train,"Ok the manager did stand at the bar the whole time looking like his wife left him, he lost all his money at the track and had been drinking the rest of the day.","['staff', 'place']","['Service', 'General']","['negative', 'neutral']","[None, None]","[False, False]",2,False,True
mams_train_00124,mams,train,"We complained to our waiter serveral times about this and the stares continued and to top it all off as the manager walked around to each table asking if they enjoyed their dinner, he conveniently did not ask us!","['staff', 'miscellaneous', 'food']","['Service', 'General', 'Food']","['neutral', 'neutral', 'positive']","[None, None, None]","[False, False, False]",3,False,True
mams_train_00125,mams,train,He is a gracious chef who comes to the table and greets the guests.,"['staff', 'miscellaneous']","['Service', 'General']","['positive', 'neutral']","[None, None]","[False, False]",2,False,True
