sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict
semeval15_train_00016,semeval15,train,"went on a 3 day oyster binge , with fish bringing up the closing , and i am so glad this was the place it o trip ended , because it was so great !",['fish'],['General'],['positive'],['fish'],[False],1,False,False
semeval15_train_00017,semeval15,train,"service was devine , oysters where a sensual as they come , and the price ca n't be beat ! ! !",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00018,semeval15,train,"service was devine , oysters where a sensual as they come , and the price ca n't be beat ! ! !",['oysters'],['General'],['positive'],['oysters'],[False],1,False,False
semeval15_train_00019,semeval15,train,every time in new york i make it a point to visit restaurant saul on smith street .,['restaurant saul'],['General'],['positive'],['restaurant saul'],[False],1,False,False
semeval15_train_00020,semeval15,train,"everything is always cooked to perfection , the service is excellent , the decor cool and understated .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00021,semeval15,train,"everything is always cooked to perfection , the service is excellent , the decor cool and understated .",['decor'],['General'],['positive'],['decor'],[False],1,False,False
semeval15_train_00022,semeval15,train,i had the duck breast special on my last visit and it was incredible .,['duck breast special'],['General'],['positive'],['duck breast special'],[False],1,False,False
semeval15_train_00023,semeval15,train,"the food is very average ... the thai fusion stuff is a bit too sweet , every thing they serve is too sweet here .",['food'],['Food'],['negative'],['food'],[False],1,False,False
semeval15_train_00024,semeval15,train,"the food is very average ... the thai fusion stuff is a bit too sweet , every thing they serve is too sweet here .",['thai fusion stuff'],['General'],['negative'],['thai fusion stuff'],[False],1,False,False
semeval15_train_00025,semeval15,train,the only thing i moderately enjoyed was their grilled chicken special with edamame puree .,['grilled chicken special with edamame puree'],['General'],['positive'],['grilled chicken special with edamame puree'],[False],1,False,False
semeval15_train_00026,semeval15,train,i had never had edamame pureed before but i thought it was innovative and tasty ( could 've used a bit more salt ) .,['edamame pureed'],['General'],['positive'],['edamame pureed'],[False],1,False,False
semeval15_train_00027,semeval15,train,"the decor is night tho ... but they really need to clean that vent in the ceiling ... its quite un - appetizing , and kills your effort to make this place look sleek and modern .",['place'],['General'],['negative'],['place'],[False],1,False,False
semeval15_train_00028,semeval15,train,"the decor is night tho ... but they really need to clean that vent in the ceiling ... its quite un - appetizing , and kills your effort to make this place look sleek and modern .",['decor'],['General'],['positive'],['decor'],[False],1,False,False
semeval15_train_00029,semeval15,train,"the decor is night tho ... but they really need to clean that vent in the ceiling ... its quite un - appetizing , and kills your effort to make this place look sleek and modern .",['vent'],['General'],['negative'],['vent'],[False],1,False,False
semeval15_train_00030,semeval15,train,"their sake list was extensive , but we were looking for purple haze , which was n't listed but made for us upon request !",['sake list'],['General'],['positive'],['sake list'],[False],1,False,False
semeval15_train_00031,semeval15,train,"the spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",['spicy tuna roll'],['General'],['positive'],['spicy tuna roll'],[False],1,False,False
semeval15_train_00032,semeval15,train,"the spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",['rock shrimp tempura'],['General'],['positive'],['rock shrimp tempura'],[False],1,False,False
semeval15_train_00033,semeval15,train,we went around 9:30 on a friday and it had died down a bit by then so the service was great !,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00034,semeval15,train,we love th pink pony .,['pink pony'],['General'],['positive'],['pink pony'],[False],1,False,False
semeval15_train_00035,semeval15,train,the perfect spot .,['spot'],['General'],['positive'],['spot'],[False],1,False,False
semeval15_train_00036,semeval15,train,food -awesome .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00037,semeval15,train,service - friendly and attentive .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00038,semeval15,train,ambiance - relaxed and stylish .,['ambiance'],['General'],['positive'],['ambiance'],[False],1,False,False
semeval15_train_00039,semeval15,train,"do n't judge this place prima facie , you have to try it to believe it , a home away from home for the literate heart .",['place'],['General'],['positive'],['place'],[False],1,False,False
semeval15_train_00040,semeval15,train,the food is decent .,['food'],['Food'],['neutral'],['food'],[False],1,False,False
semeval15_train_00041,semeval15,train,"however , it 's the service that leaves a bad taste in my mouth .",['service'],['Service'],['negative'],['service'],[False],1,False,False
semeval15_train_00042,semeval15,train,"i happen to have a policy that goes along with a little bit of self - respect , which includes not letting a waiter intimidate me , i.e. make me feel bad asking for trivialities like water , or the check .",['waiter'],['General'],['negative'],['waiter'],[False],1,False,False
semeval15_train_00043,semeval15,train,this place has got to be the best japanese restaurant in the new york area .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval15_train_00044,semeval15,train,food is great .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00045,semeval15,train,service is top notch .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00046,semeval15,train,"i tend to judge a sushi restaurant by its sea urchin , which was heavenly at sushi rose .",['sea urchin'],['General'],['positive'],['sea urchin'],[False],1,False,False
semeval15_train_00047,semeval15,train,the sushi seemed pretty fresh and was adequately proportioned .,['sushi'],['General'],['positive'],['sushi'],[False],1,False,False
semeval15_train_00048,semeval15,train,the rice to fish ration was also good -- they did n't try to overpack the rice .,['rice to fish ration'],['General'],['positive'],['rice to fish ration'],[False],1,False,False
semeval15_train_00049,semeval15,train,we took advanatage of the half price sushi deal on saturday so it was well worth it .,['half price sushi deal'],['General'],['positive'],['half price sushi deal'],[False],1,False,False
semeval15_train_00050,semeval15,train,"in the evening , this place attracted a well dressed , with it , ny crowd .",['crowd'],['General'],['positive'],['crowd'],[False],1,False,False
semeval15_train_00051,semeval15,train,the food was well prepared and the service impecable .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00052,semeval15,train,the food was well prepared and the service impecable .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00053,semeval15,train,the prix fixe menu is worth every penny and you get more than enough ( both in quantity and quality ) .,['prix fixe menu'],['General'],['positive'],['prix fixe menu'],[False],1,False,False
semeval15_train_00054,semeval15,train,"$ 6 and there is much tasty food , all of it fresh and continually refilled .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00055,semeval15,train,"i am not a vegetarian but , almost all the dishes were great .",['dishes'],['General'],['positive'],['dishes'],[False],1,False,False
semeval15_train_00056,semeval15,train,"the food here is rather good , but only if you like to wait for it .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00057,semeval15,train,"i like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",['somosas'],['General'],['positive'],['somosas'],[False],1,False,False
semeval15_train_00058,semeval15,train,"i like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",['chai'],['General'],['positive'],['chai'],[False],1,False,False
semeval15_train_00059,semeval15,train,"i like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",['chole'],['General'],['positive'],['chole'],[False],1,False,False
semeval15_train_00060,semeval15,train,"i like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",['dhosas'],['General'],['negative'],['dhosas'],[False],1,False,False
semeval15_train_00061,semeval15,train,"i like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",['dhal'],['General'],['negative'],['dhal'],[False],1,False,False
semeval15_train_00062,semeval15,train,"the service varys from day to day- sometimes they 're very nice , and sometimes not .",['service'],['Service'],['negative'],['service'],[False],1,False,False
semeval15_train_00063,semeval15,train,"the kitchen however , is almost always slow .",['kitchen'],['General'],['negative'],['kitchen'],[False],1,False,False
semeval15_train_00064,semeval15,train,"also , specify if you like your food spicy- its rather bland if you do n't .",['food'],['Food'],['negative'],['food'],[False],1,False,False
semeval15_train_00065,semeval15,train,"the ambience is pretty and nice for conversation , so a casual lunch here would probably be best .",['ambience'],['Ambience'],['positive'],['ambience'],[False],1,False,False
semeval15_train_00066,semeval15,train,if you 've ever been along the river in weehawken you have an idea of the top of view the chart house has to offer .,['view'],['General'],['positive'],['view'],[False],1,False,False
semeval15_train_00067,semeval15,train,add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00068,semeval15,train,add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00069,semeval15,train,the lava cake dessert was incredible and i recommend it .,['lava cake dessert'],['General'],['positive'],['lava cake dessert'],[False],1,False,False
semeval15_train_00070,semeval15,train,"once you step into cosette , you 're miraculously in a small , off - the - beaten path parisian bistro .",['cosette'],['General'],['positive'],['cosette'],[False],1,False,False
semeval15_train_00071,semeval15,train,"this tiny restaurant is as cozy as it gets , with that certain parisian flair .",['restaurant'],['General'],['positive'],['restaurant'],[False],1,False,False
semeval15_train_00072,semeval15,train,"the food was average to above - average ; the french onion soup filling yet not overly impressive , and the desserts not brilliant in any way .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00073,semeval15,train,"the food was average to above - average ; the french onion soup filling yet not overly impressive , and the desserts not brilliant in any way .",['french onion soup'],['General'],['negative'],['french onion soup'],[False],1,False,False
semeval15_train_00074,semeval15,train,"the food was average to above - average ; the french onion soup filling yet not overly impressive , and the desserts not brilliant in any way .",['desserts'],['General'],['negative'],['desserts'],[False],1,False,False
semeval15_train_00075,semeval15,train,"however , go for the ambience , and consider the food just a companion for a trip across the world !",['ambience'],['Ambience'],['positive'],['ambience'],[False],1,False,False
semeval15_train_00076,semeval15,train,"however , go for the ambience , and consider the food just a companion for a trip across the world !",['food'],['Food'],['neutral'],['food'],[False],1,False,False
semeval15_train_00077,semeval15,train,the pizza was delivered cold and the cheese was n't even fully melted !,['pizza'],['General'],['negative'],['pizza'],[False],1,False,False
semeval15_train_00078,semeval15,train,the pizza was delivered cold and the cheese was n't even fully melted !,['cheese'],['General'],['negative'],['cheese'],[False],1,False,False
semeval15_train_00079,semeval15,train,the pizza is overpriced and soggy .,['pizza'],['General'],['negative'],['pizza'],[False],1,False,False
semeval15_train_00080,semeval15,train,"yes , they use fancy ingredients , but even fancy ingredients do n't make for good pizza unless someone knows how to get the crust right .",['ingredients'],['General'],['positive'],['ingredients'],[False],1,False,False
semeval15_train_00081,semeval15,train,"yes , they use fancy ingredients , but even fancy ingredients do n't make for good pizza unless someone knows how to get the crust right .",['pizza'],['General'],['negative'],['pizza'],[False],1,False,False
semeval15_train_00082,semeval15,train,"yes , they use fancy ingredients , but even fancy ingredients do n't make for good pizza unless someone knows how to get the crust right .",['crust'],['General'],['negative'],['crust'],[False],1,False,False
semeval15_train_00083,semeval15,train,i think i 've had some the best meals of my life at minnow .,['meals'],['General'],['positive'],['meals'],[False],1,False,False
semeval15_train_00084,semeval15,train,"the seafood is amazing , there 's a good wine list , and the ever - changing menu always offers some great surprises .",['seafood'],['General'],['positive'],['seafood'],[False],1,False,False
semeval15_train_00085,semeval15,train,"the seafood is amazing , there 's a good wine list , and the ever - changing menu always offers some great surprises .",['wine list'],['General'],['positive'],['wine list'],[False],1,False,False
semeval15_train_00086,semeval15,train,"the seafood is amazing , there 's a good wine list , and the ever - changing menu always offers some great surprises .",['menu'],['General'],['positive'],['menu'],[False],1,False,False
semeval15_train_00087,semeval15,train,the combination of super - fresh ingredients in the dishes are unusual but really delicious .,['ingredients'],['General'],['positive'],['ingredients'],[False],1,False,False
semeval15_train_00088,semeval15,train,best pastrami i ever had and great portion without being ridiculous .,['pastrami'],['General'],['positive'],['pastrami'],[False],1,False,False
semeval15_train_00089,semeval15,train,best pastrami i ever had and great portion without being ridiculous .,['portion'],['General'],['positive'],['portion'],[False],1,False,False
semeval15_train_00090,semeval15,train,my wife had the fried shrimp which are huge and loved it .,['fried shrimp'],['General'],['positive'],['fried shrimp'],[False],1,False,False
semeval15_train_00091,semeval15,train,"as a japanese native , i 've lived in the tristate area for over 8 years , but i was just so amazed at this place .",['place'],['General'],['positive'],['place'],[False],1,False,False
semeval15_train_00092,semeval15,train,this place is the most japanese it can ever get .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval15_train_00093,semeval15,train,"the signs , the specials menus , food , and even all the waitstaff are all totally japanese .",['signs'],['General'],['positive'],['signs'],[False],1,False,False
semeval15_train_00094,semeval15,train,"the signs , the specials menus , food , and even all the waitstaff are all totally japanese .",['specials menus'],['General'],['positive'],['specials menus'],[False],1,False,False
semeval15_train_00095,semeval15,train,"the signs , the specials menus , food , and even all the waitstaff are all totally japanese .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00096,semeval15,train,"the signs , the specials menus , food , and even all the waitstaff are all totally japanese .",['waitstaff'],['General'],['positive'],['waitstaff'],[False],1,False,False
semeval15_train_00097,semeval15,train,this place is worth an one - hour drive .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval15_train_00098,semeval15,train,"leon is an east village gem : casual but hip , with well prepared basic french bistro fare , good specials , a warm and lively atmosphere .",['leon'],['General'],['positive'],['leon'],[False],1,False,False
semeval15_train_00099,semeval15,train,"leon is an east village gem : casual but hip , with well prepared basic french bistro fare , good specials , a warm and lively atmosphere .",['specials'],['General'],['positive'],['specials'],[False],1,False,False
semeval15_train_00100,semeval15,train,"leon is an east village gem : casual but hip , with well prepared basic french bistro fare , good specials , a warm and lively atmosphere .",['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
semeval15_train_00101,semeval15,train,"leon is an east village gem : casual but hip , with well prepared basic french bistro fare , good specials , a warm and lively atmosphere .",['french bistro fare'],['General'],['positive'],['french bistro fare'],[False],1,False,False
semeval15_train_00102,semeval15,train,"my wife and i always enjoy the young , not always well trained but nevertheless friendly , staff , all of whom have a story .",['staff'],['Service'],['positive'],['staff'],[False],1,False,False
semeval15_train_00103,semeval15,train,decent wine at reasonable prices .,['wine'],['General'],['neutral'],['wine'],[False],1,False,False
semeval15_train_00104,semeval15,train,"everytime i decide to try another place on the ues , i get angry that i did n't just go to zucchero pomodori .",['zucchero pomodori'],['General'],['positive'],['zucchero pomodori'],[False],1,False,False
semeval15_train_00105,semeval15,train,this is by far my favorite place in the neighborhood .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval15_train_00106,semeval15,train,"the service is excellent , the decor is great , and the food is delicious and comes in large portions .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00107,semeval15,train,"the service is excellent , the decor is great , and the food is delicious and comes in large portions .",['decor'],['General'],['positive'],['decor'],[False],1,False,False
semeval15_train_00108,semeval15,train,"the service is excellent , the decor is great , and the food is delicious and comes in large portions .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00109,semeval15,train,"the service is excellent , the decor is great , and the food is delicious and comes in large portions .",['portions'],['General'],['positive'],['portions'],[False],1,False,False
semeval15_train_00110,semeval15,train,i 'm partial to the gnocchi .,['gnocchi'],['General'],['positive'],['gnocchi'],[False],1,False,False
semeval15_train_00111,semeval15,train,this place is incredibly tiny .,['place'],['General'],['negative'],['place'],[False],1,False,False
semeval15_train_00112,semeval15,train,the hostess is rude to the point of being offensive .,['hostess'],['General'],['negative'],['hostess'],[False],1,False,False
semeval15_train_00113,semeval15,train,the food was bland oily .,['food'],['Food'],['negative'],['food'],[False],1,False,False
semeval15_train_00114,semeval15,train,"we have been to this place many times , and always have great food , wine , and service .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00115,semeval15,train,"we have been to this place many times , and always have great food , wine , and service .",['wine'],['General'],['positive'],['wine'],[False],1,False,False
semeval15_train_00116,semeval15,train,"we have been to this place many times , and always have great food , wine , and service .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00117,semeval15,train,"we were worried we would have trouble getting in , but somehow managed to have a short wait .",['wait'],['General'],['positive'],['wait'],[False],1,False,False
semeval15_train_00118,semeval15,train,as always we had a great glass of wine while we waited .,['glass of wine'],['General'],['positive'],['glass of wine'],[False],1,False,False
semeval15_train_00119,semeval15,train,"when we sat , we got great and fast service .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00120,semeval15,train,the people that work there are always so friendly you forget you are in new york sometimes .,['people'],['General'],['positive'],['people'],[False],1,False,False
semeval15_train_00121,semeval15,train,make sure you try this place as often as you can .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval15_train_00122,semeval15,train,this is a fun restaurant to go to .,['restaurant'],['General'],['positive'],['restaurant'],[False],1,False,False
semeval15_train_00123,semeval15,train,the pizza is yummy and i like the atmoshpere .,['pizza'],['General'],['positive'],['pizza'],[False],1,False,False
semeval15_train_00124,semeval15,train,the pizza is yummy and i like the atmoshpere .,['atmoshpere'],['General'],['positive'],['atmoshpere'],[False],1,False,False
semeval15_train_00125,semeval15,train,but the pizza is way to expensive .,['pizza'],['General'],['negative'],['pizza'],[False],1,False,False
semeval15_train_00126,semeval15,train,i went there for lunch and it was not as good as i expected from the reviews i read .,['lunch'],['General'],['negative'],['lunch'],[False],1,False,False
semeval15_train_00127,semeval15,train,sauce was watery and the food did n't have much flavor .,['sauce'],['General'],['negative'],['sauce'],[False],1,False,False
semeval15_train_00128,semeval15,train,sauce was watery and the food did n't have much flavor .,['food'],['Food'],['negative'],['food'],[False],1,False,False
semeval15_train_00129,semeval15,train,this place is great .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval15_train_00130,semeval15,train,the waitress was very patient with us and the food is phenomenal !,['waitress'],['General'],['positive'],['waitress'],[False],1,False,False
semeval15_train_00131,semeval15,train,the waitress was very patient with us and the food is phenomenal !,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00132,semeval15,train,"service was prompt , friendly and great .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00133,semeval15,train,great pizza and fantastic service .,['pizza'],['General'],['positive'],['pizza'],[False],1,False,False
semeval15_train_00134,semeval15,train,great pizza and fantastic service .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00135,semeval15,train,"there was a small wait , but shorter than i expected .",['wait'],['General'],['positive'],['wait'],[False],1,False,False
semeval15_train_00136,semeval15,train,this is the best sushi in new york city - hands down .,['sushi'],['General'],['positive'],['sushi'],[False],1,False,False
semeval15_train_00137,semeval15,train,the place is small and cramped but the food is fantastic .,['place'],['General'],['negative'],['place'],[False],1,False,False
semeval15_train_00138,semeval15,train,the place is small and cramped but the food is fantastic .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00139,semeval15,train,get the tuna of gari .,['tuna of gari'],['General'],['positive'],['tuna of gari'],[False],1,False,False
semeval15_train_00140,semeval15,train,"planet thailand has always been a hit with me , i go there usually for the sushi , which is great , the thai food is excellent too .",['sushi'],['General'],['positive'],['sushi'],[False],1,False,False
semeval15_train_00141,semeval15,train,"planet thailand has always been a hit with me , i go there usually for the sushi , which is great , the thai food is excellent too .",['thai food'],['General'],['positive'],['thai food'],[False],1,False,False
semeval15_train_00142,semeval15,train,"planet thailand has always been a hit with me , i go there usually for the sushi , which is great , the thai food is excellent too .",['planet thailand'],['General'],['positive'],['planet thailand'],[False],1,False,False
semeval15_train_00143,semeval15,train,"with the great variety on the menu , i eat here often and never get bored .",['menu'],['General'],['positive'],['menu'],[False],1,False,False
semeval15_train_00144,semeval15,train,"the atmosphere is n't the greatest , but i suppose that 's how they keep the prices down .",['atmosphere'],['General'],['negative'],['atmosphere'],[False],1,False,False
semeval15_train_00145,semeval15,train,it 's all about the food ! !,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00146,semeval15,train,first it took us a long time to find the place .,['place'],['General'],['negative'],['place'],[False],1,False,False
semeval15_train_00147,semeval15,train,"but when we looked at the menu , there were n't a lot of choices , most of them were dumplings in the appetizer section .",['menu'],['General'],['negative'],['menu'],[False],1,False,False
semeval15_train_00148,semeval15,train,"those rolls were big , but not good and sashimi was n't fresh .",['rolls'],['General'],['neutral'],['rolls'],[False],1,False,False
semeval15_train_00149,semeval15,train,"those rolls were big , but not good and sashimi was n't fresh .",['sashimi'],['General'],['negative'],['sashimi'],[False],1,False,False
semeval15_train_00150,semeval15,train,"try the crunchy tuna , it is to die for .",['crunchy tuna'],['General'],['positive'],['crunchy tuna'],[False],1,False,False
semeval15_train_00151,semeval15,train,first went here to enjoy their garden terrace .,['garden terrace'],['General'],['positive'],['garden terrace'],[False],1,False,False
semeval15_train_00152,semeval15,train,"the food was amazing , and the service was prompt and helpful , but not over - bearing or rushed .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00153,semeval15,train,"the food was amazing , and the service was prompt and helpful , but not over - bearing or rushed .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00154,semeval15,train,"the steak tartare is a great bet , they fix it for you at the table .",['steak tartare'],['General'],['positive'],['steak tartare'],[False],1,False,False
semeval15_train_00155,semeval15,train,"admittedly some nights inside the restaurant were rather warm , but the open kitchen is part of the charm .",['open kitchen'],['General'],['positive'],['open kitchen'],[False],1,False,False
semeval15_train_00156,semeval15,train,"admittedly some nights inside the restaurant were rather warm , but the open kitchen is part of the charm .",['restaurant'],['General'],['negative'],['restaurant'],[False],1,False,False
semeval15_train_00157,semeval15,train,"great wine selection , gigondas is worth the price , and the house champagne is a great value .",['wine selection'],['General'],['positive'],['wine selection'],[False],1,False,False
semeval15_train_00158,semeval15,train,"great wine selection , gigondas is worth the price , and the house champagne is a great value .",['gigondas'],['General'],['positive'],['gigondas'],[False],1,False,False
semeval15_train_00159,semeval15,train,"great wine selection , gigondas is worth the price , and the house champagne is a great value .",['house champagne'],['General'],['positive'],['house champagne'],[False],1,False,False
semeval15_train_00160,semeval15,train,"it may be a bit packed on weekends , but the vibe is good and it is the best french food you will find in the area .",['vibe'],['General'],['positive'],['vibe'],[False],1,False,False
semeval15_train_00161,semeval15,train,"it may be a bit packed on weekends , but the vibe is good and it is the best french food you will find in the area .",['french food'],['General'],['positive'],['french food'],[False],1,False,False
semeval15_train_00162,semeval15,train,"have recommended the place to friends , always gets good response .",['place'],['General'],['positive'],['place'],[False],1,False,False
semeval15_train_00163,semeval15,train,"pizza - the only pizza in nyc that should not have additional toppings - the crust tastes like the best , freshly baked bread !",['crust'],['General'],['positive'],['crust'],[False],1,False,False
semeval15_train_00164,semeval15,train,"pizza - the only pizza in nyc that should not have additional toppings - the crust tastes like the best , freshly baked bread !",['pizza'],['General'],['positive'],['pizza'],[False],1,False,False
semeval15_train_00165,semeval15,train,i take all my nyc guests to vt 's .,"[""vt 's""]",['General'],['positive'],"[""vt 's""]",[False],1,False,False
semeval15_train_00166,semeval15,train,"not sure where the previous reviewer , lonk , dined , but saul is in a great neighborhood and has great food !",['neighborhood'],['General'],['positive'],['neighborhood'],[False],1,False,False
semeval15_train_00167,semeval15,train,"not sure where the previous reviewer , lonk , dined , but saul is in a great neighborhood and has great food !",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval15_train_00168,semeval15,train,i 'd highly recommend it for a special occasion -- it provides and intimate setting and nice service .,['setting'],['General'],['positive'],['setting'],[False],1,False,False
semeval15_train_00169,semeval15,train,i 'd highly recommend it for a special occasion -- it provides and intimate setting and nice service .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval15_train_00170,semeval15,train,i 'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and i all enjoy mizu very much ... and we 're repeat customers .,['mizu'],['General'],['positive'],['mizu'],[False],1,False,False
semeval15_train_00171,semeval15,train,make sure you have the spicy scallop roll .. .,['spicy scallop roll'],['General'],['positive'],['spicy scallop roll'],[False],1,False,False
semeval15_train_00172,semeval15,train,"moules were excellent , lobster ravioli was very salty !",['moules'],['General'],['positive'],['moules'],[False],1,False,False
semeval15_train_00173,semeval15,train,"moules were excellent , lobster ravioli was very salty !",['lobster ravioli'],['General'],['negative'],['lobster ravioli'],[False],1,False,False
semeval15_train_00174,semeval15,train,"took my mom for mother 's day , and the maitre d ' was pretty rude .","[""maitre d '""]",['General'],['negative'],"[""maitre d '""]",[False],1,False,False
semeval15_train_00175,semeval15,train,tiny dessert was $ 8.00 ... just plain overpriced for what it is .,['dessert'],['General'],['negative'],['dessert'],[False],1,False,False
semeval15_train_00176,semeval15,train,the drinks are always welll made and wine selection is fairly priced .,['drinks'],['Food'],['positive'],['drinks'],[False],1,False,False
semeval15_train_00177,semeval15,train,the drinks are always welll made and wine selection is fairly priced .,['wine selection'],['General'],['positive'],['wine selection'],[False],1,False,False
semeval15_train_00178,semeval15,train,try their chef 's specials -- they are to die for .,"[""chef 's specials""]",['General'],['positive'],"[""chef 's specials""]",[False],1,False,False
semeval15_train_00179,semeval15,train,"service is not exactly five star , but that s not really a big deal .",['service'],['Service'],['neutral'],['service'],[False],1,False,False
semeval15_train_00180,semeval15,train,downstairs lounge is always a good attraction,['downstairs lounge'],['General'],['positive'],['downstairs lounge'],[False],1,False,False
semeval15_train_00181,semeval15,train,"raga 's is a romantic , cozy restaurant .","[""raga 's""]",['General'],['positive'],"[""raga 's""]",[False],1,False,False
semeval15_train_00182,semeval15,train,the exotic food is beautifully presented and is a delight in delicious combinations .,['exotic food'],['General'],['positive'],['exotic food'],[False],1,False,False
semeval15_train_00183,semeval15,train,the staff is incredibly helpful and attentive .,['staff'],['Service'],['positive'],['staff'],[False],1,False,False
semeval15_train_00184,semeval15,train,the bar is very well stocked with interesting beers and well priced wines .,['bar'],['General'],['positive'],['bar'],[False],1,False,False
