sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict
combined_train_000028,semeval14,train,"All the money went into the interior decoration , none of it went to the chefs .",['interior decoration'],['General'],['positive'],['interior decoration'],[False],1,False,False
combined_train_000029,semeval14,train,"All the money went into the interior decoration , none of it went to the chefs .",['chefs'],['General'],['negative'],['chefs'],[False],1,False,False
combined_train_000030,semeval14,train,The seats are uncomfortable if you are sitting against the wall on wooden benches .,['seats'],['General'],['negative'],['seats'],[False],1,False,False
combined_train_000031,semeval14,train,"I asked for seltzer with lime , no ice .",['seltzer with lime'],['General'],['neutral'],['seltzer with lime'],[False],1,False,False
combined_train_000032,semeval14,train,"Do n't go alone -- even two people is n't enough for the whole experience , with pickles and a selection of meats and seafoods .",['pickles'],['General'],['positive'],['pickles'],[False],1,False,False
combined_train_000033,semeval14,train,"Do n't go alone -- even two people is n't enough for the whole experience , with pickles and a selection of meats and seafoods .",['selection of meats and seafoods'],['General'],['positive'],['selection of meats and seafoods'],[False],1,False,False
combined_train_000034,semeval14,train,My suggestion is to eat family style because you 'll want to try the other dishes .,['dishes'],['General'],['neutral'],['dishes'],[False],1,False,False
combined_train_000035,semeval14,train,My suggestion is to eat family style because you 'll want to try the other dishes .,['eat family style'],['General'],['positive'],['eat family style'],[False],1,False,False
combined_train_000036,semeval14,train,"Best of all is the warm vibe , the owner is super friendly and service is fast .",['vibe'],['General'],['positive'],['vibe'],[False],1,False,False
combined_train_000037,semeval14,train,"Best of all is the warm vibe , the owner is super friendly and service is fast .",['owner'],['General'],['positive'],['owner'],[False],1,False,False
combined_train_000038,semeval14,train,"Best of all is the warm vibe , the owner is super friendly and service is fast .",['service'],['Service'],['positive'],['service'],[False],1,False,False
combined_train_000039,semeval14,train,Faan 's got a great concept but a little rough on the delivery .,['delivery'],['General'],['negative'],['delivery'],[False],1,False,False
combined_train_000040,semeval14,train,"From the incredible food , to the warm atmosphere , to the friendly service , this downtown neighborhood spot does n't miss a beat .",['food'],['Food'],['positive'],['food'],[False],1,False,False
combined_train_000041,semeval14,train,"From the incredible food , to the warm atmosphere , to the friendly service , this downtown neighborhood spot does n't miss a beat .",['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
combined_train_000042,semeval14,train,"From the incredible food , to the warm atmosphere , to the friendly service , this downtown neighborhood spot does n't miss a beat .",['service'],['Service'],['positive'],['service'],[False],1,False,False
combined_train_000043,semeval14,train,"Great food at REASONABLE prices , makes for an evening that ca n't be beat !",['food'],['Food'],['positive'],['food'],[False],1,False,False
combined_train_000044,semeval14,train,"Great food at REASONABLE prices , makes for an evening that ca n't be beat !",['prices'],['General'],['positive'],['prices'],[False],1,False,False
combined_train_000045,semeval14,train,this little place has a cute interior deco r and affordable city prices .,['interior deco'],['General'],['positive'],['interior deco'],[False],1,False,False
combined_train_000046,semeval14,train,this little place has a cute interior decor and affordable city prices .,['prices'],['General'],['positive'],['prices'],[False],1,False,False
combined_train_000047,semeval14,train,Two words : Free wine .,['wine'],['General'],['positive'],['wine'],[False],1,False,False
combined_train_000048,semeval14,train,The price is reasonable although the service is poor .,['price'],['Price'],['positive'],['price'],[False],1,False,False
combined_train_000049,semeval14,train,The price is reasonable although the service is poor .,['service'],['Service'],['negative'],['service'],[False],1,False,False
combined_train_000050,semeval14,train,"The quantity is also very good , you will come out satisfied .",['quantity'],['General'],['positive'],['quantity'],[False],1,False,False
combined_train_000051,semeval14,train,"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers , we sat at the sushi bar to be closer to the action .",['sushi'],['General'],['neutral'],['sushi'],[False],1,False,False
combined_train_000052,semeval14,train,"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers , we sat at the sushi bar to be closer to the action .",['sushi bar'],['General'],['neutral'],['sushi bar'],[False],1,False,False
combined_train_000053,semeval14,train,The fried rice is amazing here .,['fried rice'],['General'],['positive'],['fried rice'],[False],1,False,False
combined_train_000054,semeval14,train,"Three courses - choices include excellent mussels , puff pastry goat cheese and salad with a delicious dressing , and a hanger steak au poivre that is out of this world .",['mussels'],['General'],['positive'],['mussels'],[False],1,False,False
combined_train_000055,semeval14,train,"Three courses - choices include excellent mussels , puff pastry goat cheese and salad with a delicious dressing , and a hanger steak au poivre that is out of this world .",['puff pastry goat cheese'],['General'],['positive'],['puff pastry goat cheese'],[False],1,False,False
combined_train_000056,semeval14,train,"Three courses - choices include excellent mussels , puff pastry goat cheese and salad with a delicious dressing , and a hanger steak au poivre that is out of this world .",['salad with a delicious dressing'],['General'],['positive'],['salad with a delicious dressing'],[False],1,False,False
combined_train_000057,semeval14,train,"Three courses - choices include excellent mussels , puff pastry goat cheese and salad with a delicious dressing , and a hanger steak au poivre that is out of this world .",['hanger steak au poivre'],['General'],['positive'],['hanger steak au poivre'],[False],1,False,False
combined_train_000058,semeval14,train,"Three courses - choices include excellent mussels , puff pastry goat cheese and salad with a delicious dressing , and a hanger steak au poivre that is out of this world .",['courses'],['General'],['neutral'],['courses'],[False],1,False,False
combined_train_000059,semeval14,train,it 's a perfect place to have a amanzing indian food .,['indian food'],['General'],['positive'],['indian food'],[False],1,False,False
combined_train_000060,semeval14,train,The place is so cool and the service is prompt and curtious .,['service'],['Service'],['positive'],['service'],[False],1,False,False
combined_train_000061,semeval14,train,The place is so cool and the service is prompt and curtious .,['place'],['General'],['positive'],['place'],[False],1,False,False
combined_train_000062,semeval14,train,At the end you 're left with a mild broth with noodles that you can slurp out of a cup .,['broth with noodles'],['General'],['positive'],['broth with noodles'],[False],1,False,False
combined_train_000063,semeval14,train,I just wonder how you can have such a delicious meal for such little money .,['meal'],['General'],['positive'],['meal'],[False],1,False,False
combined_train_000064,semeval14,train,I just wonder how you can have such a delicious meal for such little money .,['money'],['General'],['positive'],['money'],[False],1,False,False
combined_train_000065,semeval14,train,The wine list is excellent .,['wine list'],['General'],['positive'],['wine list'],[False],1,False,False
combined_train_000066,semeval14,train,"Ive been to many Thai restaurants in Manhattan before , and Toons is by far the best Thai food Ive had -LRB- except for my mom 's of course -RRB- .",['thai food'],['General'],['positive'],['Thai food'],[False],1,False,False
combined_train_000067,semeval14,train,They wouldnt even let me finish my glass of wine before offering another .,['glass of wine'],['General'],['neutral'],['glass of wine'],[False],1,False,False
combined_train_000068,semeval14,train,"Whem asked , we had to ask more detailed questions so that we knew what the specials were .",['specials'],['General'],['neutral'],['specials'],[False],1,False,False
combined_train_000069,semeval14,train,This is a consistently great place to dine for lunch or dinner .,['lunch'],['General'],['neutral'],['lunch'],[False],1,False,False
combined_train_000070,semeval14,train,This is a consistently great place to dine for lunch or dinner .,['dinner'],['General'],['neutral'],['dinner'],[False],1,False,False
combined_train_000071,semeval14,train,This is a consistently great place to dine for lunch or dinner .,['dine'],['General'],['positive'],['dine'],[False],1,False,False
combined_train_000072,semeval14,train,"Nice atmosphere , the service was very pleasant and the desert was good .",['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
combined_train_000073,semeval14,train,"Nice atmosphere , the service was very pleasant and the desert was good .",['service'],['Service'],['positive'],['service'],[False],1,False,False
combined_train_000074,semeval14,train,"Nice atmosphere , the service was very pleasant and the desert was good .",['desert'],['General'],['positive'],['desert'],[False],1,False,False
combined_train_000075,semeval14,train,After really enjoying ourselves at the bar we sat down at a table and had dinner .,['bar'],['General'],['positive'],['bar'],[False],1,False,False
combined_train_000076,semeval14,train,After really enjoying ourselves at the bar we sat down at a table and had dinner .,['table'],['General'],['neutral'],['table'],[False],1,False,False
combined_train_000077,semeval14,train,After really enjoying ourselves at the bar we sat down at a table and had dinner .,['dinner'],['General'],['neutral'],['dinner'],[False],1,False,False
combined_train_000078,semeval14,train,"Fabulous service , fantastic food , and a chilled out atmosphere and environment .",['service'],['Service'],['positive'],['service'],[False],1,False,False
combined_train_000079,semeval14,train,"Fabulous service , fantastic food , and a chilled out atmosphere and environment .",['food'],['Food'],['positive'],['food'],[False],1,False,False
combined_train_000080,semeval14,train,"Fabulous service , fantastic food , and a chilled out atmosphere and environment .",['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
combined_train_000081,semeval14,train,"Fabulous service , fantastic food , and a chilled out atmosphere and environment .",['environment'],['General'],['positive'],['environment'],[False],1,False,False
combined_train_000082,semeval14,train,Try the lasagnette appetizer .,['lasagnette appetizer'],['General'],['positive'],['lasagnette appetizer'],[False],1,False,False
combined_train_000083,semeval14,train,I liked the beer selection !,['beer selection'],['General'],['positive'],['beer selection'],[False],1,False,False
combined_train_000084,semeval14,train,"Great food , good size menu , great service and an unpretensious setting .",['food'],['Food'],['positive'],['food'],[False],1,False,False
combined_train_000085,semeval14,train,"Great food , good size menu , great service and an unpretensious setting .",['menu'],['General'],['positive'],['menu'],[False],1,False,False
combined_train_000086,semeval14,train,"Great food , good size menu , great service and an unpretensious setting .",['service'],['Service'],['positive'],['service'],[False],1,False,False
combined_train_000087,semeval14,train,"Great food , good size menu , great service and an unpretensious setting .",['setting'],['General'],['positive'],['setting'],[False],1,False,False
combined_train_000088,semeval14,train,Go here for a romantic dinner but not for an all out wow dining experience .,['dinner'],['General'],['positive'],['dinner'],[False],1,False,False
combined_train_000089,semeval14,train,Go here for a romantic dinner but not for an all out wow dining experience .,['dining'],['General'],['positive'],['dining'],[False],1,False,False
combined_train_000090,semeval14,train,I grew up eating Dosa and have yet to find a place in NY to satisfy my taste buds .,['dosa'],['General'],['neutral'],['Dosa'],[False],1,False,False
combined_train_000091,semeval14,train,Wine list selection is good and wine-by-the-glass was generously filled to the top .,['wine list selection'],['General'],['positive'],['Wine list selection'],[False],1,False,False
combined_train_000092,semeval14,train,Wine list selection is good and wine-by-the-glass was generously filled to the top .,['wine-by-the-glass'],['General'],['positive'],['wine-by-the-glass'],[False],1,False,False
combined_train_000093,semeval14,train,"With the great variety on the menu , I eat here often and never get bored .",['menu'],['General'],['positive'],['menu'],[False],1,False,False
combined_train_000094,semeval14,train,The menu is very limited - i think we counted 4 or 5 entrees .,['menu'],['General'],['negative'],['menu'],[False],1,False,False
combined_train_000095,semeval14,train,The menu is very limited - i think we counted 4 or 5 entrees .,['entrees'],['General'],['negative'],['entrees'],[False],1,False,False
combined_train_000096,semeval14,train,The menu is limited but almost all of the dishes are excellent .,['menu'],['General'],['negative'],['menu'],[False],1,False,False
combined_train_000097,semeval14,train,The menu is limited but almost all of the dishes are excellent .,['dishes'],['General'],['positive'],['dishes'],[False],1,False,False
combined_train_000098,semeval14,train,Not too crazy about their sake martini .,['sake martini'],['General'],['negative'],['sake martini'],[False],1,False,False
combined_train_000099,semeval14,train,"Great bagels , spreads and a good place to hang out in .",['bagels'],['General'],['positive'],['bagels'],[False],1,False,False
combined_train_000100,semeval14,train,"Great bagels , spreads and a good place to hang out in .",['spreads'],['General'],['positive'],['spreads'],[False],1,False,False
combined_train_000101,semeval14,train,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests .,['table'],['General'],['neutral'],['table'],[False],1,False,False
combined_train_000102,semeval14,train,"Unfortunately , the food is outstanding , but everything else about this restaurant is the pits .",['food'],['Food'],['positive'],['food'],[False],1,False,False
combined_train_000103,semeval14,train,We always have a delicious meal and always leave feeling satisfied .,['meal'],['General'],['positive'],['meal'],[False],1,False,False
combined_train_000104,semeval14,train,"Dip the ingredients in with your chopsticks , swirl them around , and eat .",['ingredients'],['General'],['neutral'],['ingredients'],[False],1,False,False
combined_train_000105,semeval14,train,"Dip the ingredients in with your chopsticks , swirl them around , and eat .",['chopsticks'],['General'],['neutral'],['chopsticks'],[False],1,False,False
combined_train_000106,semeval14,train,First went here to enjoy their garden terrace .,['garden terrace'],['General'],['positive'],['garden terrace'],[False],1,False,False
combined_train_000107,semeval14,train,The pizza was pretty good and huge .,['pizza'],['General'],['positive'],['pizza'],[False],1,False,False
combined_train_000108,semeval14,train,"The cuisine from what I 've gathered is authentic Taiwanese , though its very different from what I 've been accustomed to in Taipei .",['cuisine'],['General'],['neutral'],['cuisine'],[False],1,False,False
combined_train_000109,semeval14,train,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded .,['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
combined_train_000110,semeval14,train,They are often crowded on the weekends but they are efficient and accurate with their service .,['service'],['Service'],['positive'],['service'],[False],1,False,False
combined_train_000111,semeval14,train,They are often crowded on the weekends but they are efficient and accurate with their service .,['crowded'],['General'],['negative'],['crowded'],[False],1,False,False
combined_train_000112,semeval14,train,All my co-workers were amazed at how small the dish was .,['dish'],['General'],['negative'],['dish'],[False],1,False,False
combined_train_000113,semeval14,train,"The atmosphere is unheralded , the service impecible , and the food magnificant .",['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
combined_train_000114,semeval14,train,"The atmosphere is unheralded , the service impecible , and the food magnificant .",['service'],['Service'],['positive'],['service'],[False],1,False,False
combined_train_000115,semeval14,train,"The atmosphere is unheralded , the service impecible , and the food magnificant .",['food'],['Food'],['positive'],['food'],[False],1,False,False
combined_train_000116,semeval14,train,"We ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat .",['grilled branzino'],['General'],['negative'],['grilled branzino'],[False],1,False,False
combined_train_000117,semeval14,train,"The wait staff is friendly , and the food has gotten better and better !",['wait staff'],['General'],['positive'],['wait staff'],[False],1,False,False
combined_train_000118,semeval14,train,"The wait staff is friendly , and the food has gotten better and better !",['food'],['Food'],['positive'],['food'],[False],1,False,False
combined_train_000119,semeval14,train,"It may be a bit packed on weekends , but the vibe is good and it is the best French food you will find in the area .",['vibe'],['General'],['positive'],['vibe'],[False],1,False,False
combined_train_000120,semeval14,train,"It may be a bit packed on weekends , but the vibe is good and it is the best French food you will find in the area .",['french food'],['General'],['positive'],['French food'],[False],1,False,False
combined_train_000121,semeval14,train,"It may be a bit packed on weekends , but the vibe is good and it is the best French food you will find in the area .",['packed'],['General'],['negative'],['packed'],[False],1,False,False
combined_train_000122,semeval14,train,Right off the L in Brooklyn this is a nice cozy place with good pizza .,['pizza'],['General'],['positive'],['pizza'],[False],1,False,False
combined_train_000123,semeval14,train,Right off the L in Brooklyn this is a nice cozy place with good pizza .,['place'],['General'],['positive'],['place'],[False],1,False,False
combined_train_000124,semeval14,train,Le Pere Pinard has a $ 15 pre-theater menu that is outstanding .,['pre-theater menu'],['General'],['positive'],['pre-theater menu'],[False],1,False,False
combined_train_000125,semeval14,train,I also ordered for delivery and the restaurant forgot half the order .,['delivery'],['General'],['negative'],['delivery'],[False],1,False,False
combined_train_000126,semeval14,train,I also ordered for delivery and the restaurant forgot half the order .,['order'],['General'],['negative'],['order'],[False],1,False,False
combined_train_000127,semeval14,train,Our server checked on us maybe twice during the entire meal .,['server'],['General'],['negative'],['server'],[False],1,False,False
combined_train_000128,semeval14,train,Our server checked on us maybe twice during the entire meal .,['meal'],['General'],['neutral'],['meal'],[False],1,False,False
combined_train_000129,semeval14,train,The strong scents coming from the left and right of me negatively affected my taste buds .,['scents'],['General'],['negative'],['scents'],[False],1,False,False
combined_train_000130,semeval14,train,We had the lobster sandwich and it was FANTASTIC .,['lobster sandwich'],['General'],['positive'],['lobster sandwich'],[False],1,False,False
combined_train_000131,semeval14,train,"Had we been stalling I could understand where they were coming from , but we had been there less than an hour and they had n't even brought us a check yet !",['check'],['General'],['negative'],['check'],[False],1,False,False
combined_train_000132,semeval14,train,"Though the Spider Roll may look like a challenge to eat , with soft shell crab hanging out of the roll , it is well worth the price you pay for them .",['price'],['Price'],['positive'],['price'],[False],1,False,False
combined_train_000133,semeval14,train,"Though the Spider Roll may look like a challenge to eat , with soft shell crab hanging out of the roll , it is well worth the price you pay for them .",['shell crab'],['General'],['positive'],['shell crab'],[False],1,False,False
combined_train_000134,semeval14,train,Deep Fried Skewers are good and still rare to find in NYC .,['deep fried skewers'],['General'],['positive'],['Deep Fried Skewers'],[False],1,False,False
combined_train_000135,semeval14,train,"I have tried to make reservations , but both times , the hostess did n't have my name .",['reservations'],['General'],['neutral'],['reservations'],[False],1,False,False
combined_train_000136,semeval14,train,"I have tried to make reservations , but both times , the hostess did n't have my name .",['hostess'],['General'],['negative'],['hostess'],[False],1,False,False
combined_train_000137,semeval14,train,I also recommend the rice dishes or the different varieties of congee -LRB- rice porridge -RRB- .,['rice dishes'],['General'],['positive'],['rice dishes'],[False],1,False,False
combined_train_000138,semeval14,train,I also recommend the rice dishes or the different varieties of congee (rice porridge) .,['congee (rice porridge)'],['General'],['positive'],['congee (rice porridge)'],[False],1,False,False
combined_train_000139,semeval14,train,Their tuna tartar appetizer is to die for .,['tuna tartar appetizer'],['General'],['positive'],['tuna tartar appetizer'],[False],1,False,False
combined_train_000140,semeval14,train,"An oasis of refinement : Food , though somewhat uneven , often reaches the pinnacles of new American fine cuisine - chef 's passion -LRB- and kitchen 's precise execution -RRB- is most evident in the fish dishes and soups .",['chef'],['General'],['positive'],['chef'],[False],1,False,False
combined_train_000141,semeval14,train,"An oasis of refinement : Food , though somewhat uneven , often reaches the pinnacles of new American fine cuisine - chef 's passion -LRB- and kitchen 's precise execution -RRB- is most evident in the fish dishes and soups .",['fish dishes'],['General'],['positive'],['fish dishes'],[False],1,False,False
combined_train_000142,semeval14,train,"An oasis of refinement : Food , though somewhat uneven , often reaches the pinnacles of new American fine cuisine - chef 's passion -LRB- and kitchen 's precise execution -RRB- is most evident in the fish dishes and soups .",['soups'],['General'],['positive'],['soups'],[False],1,False,False
combined_train_000143,semeval14,train,"An oasis of refinement : Food , though somewhat uneven , often reaches the pinnacles of new American fine cuisine - chef 's passion -LRB- and kitchen 's precise execution -RRB- is most evident in the fish dishes and soups .",['kitchen'],['General'],['positive'],['kitchen'],[False],1,False,False
combined_train_000144,semeval14,train,"An oasis of refinement : Food , though somewhat uneven , often reaches the pinnacles of new American fine cuisine - chef 's passion -LRB- and kitchen 's precise execution -RRB- is most evident in the fish dishes and soups .",['cuisine'],['General'],['positive'],['cuisine'],[False],1,False,False
combined_train_000145,semeval14,train,"If you love wine and cheese and delicious french fare , you 'll love Artisanal !",['wine'],['General'],['positive'],['wine'],[False],1,False,False
combined_train_000146,semeval14,train,"If you love wine and cheese and delicious french fare , you 'll love Artisanal !",['french fare'],['General'],['positive'],['french fare'],[False],1,False,False
combined_train_000147,semeval14,train,"If you love wine and cheese and delicious french fare , you 'll love Artisanal !",['cheese'],['General'],['positive'],['cheese'],[False],1,False,False
combined_train_000148,semeval14,train,I love Indian food and consider myself to be quite an expert on it .,['indian food'],['General'],['positive'],['Indian food'],[False],1,False,False
combined_train_000149,semeval14,train,Some baby pizzas get their wish .,['baby pizzas'],['General'],['neutral'],['baby pizzas'],[False],1,False,False
combined_train_000150,semeval14,train,Overall A oh ya even though there is waiting it is deff worth it,['waiting'],['General'],['negative'],['waiting'],[False],1,False,False
combined_train_000151,semeval14,train,The lava cake dessert was incredible and I recommend it .,['lava cake dessert'],['General'],['positive'],['lava cake dessert'],[False],1,False,False
combined_train_000152,semeval14,train,VT is what baby pizzas hope to be when they grow up .,['baby pizzas'],['General'],['neutral'],['baby pizzas'],[False],1,False,False
combined_train_000153,semeval14,train,"From the terrible service , to the bland food , not to mention the unaccommodating managers , the overall experience was horrible .",['service'],['Service'],['negative'],['service'],[False],1,False,False
combined_train_000154,semeval14,train,"From the terrible service , to the bland food , not to mention the unaccommodating managers , the overall experience was horrible .",['food'],['Food'],['negative'],['food'],[False],1,False,False
combined_train_000155,semeval14,train,"From the terrible service , to the bland food , not to mention the unaccommodating managers , the overall experience was horrible .",['managers'],['General'],['negative'],['managers'],[False],1,False,False
combined_train_000156,semeval14,train,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you 'll likely have trouble finishing the amount of food you get for FOUR DOLLARS .,['food'],['Food'],['positive'],['food'],[False],1,False,False
combined_train_000157,semeval14,train,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you 'll likely have trouble finishing the amount of food you get for FOUR DOLLARS .,['food'],['Food'],['positive'],['food'],[False],1,False,False
combined_train_000158,semeval14,train,The last time I went we were seated at a table in a corridor next to the kitchen .,['table'],['General'],['negative'],['table'],[False],1,False,False
combined_train_000159,semeval14,train,good selection of wines ranging from affordable to high end .,['selection of wines'],['General'],['positive'],['selection of wines'],[False],1,False,False
combined_train_000160,semeval14,train,"Nice restaurant overall , with classic upscale Italian decor .",['italian decor'],['General'],['positive'],['Italian decor'],[False],1,False,False
combined_train_000161,semeval14,train,Not impressed with the food .,['food'],['Food'],['negative'],['food'],[False],1,False,False
combined_train_000162,semeval14,train,The entire dining experience was wonderful !,['dining experience'],['General'],['positive'],['dining experience'],[False],1,False,False
combined_train_000163,semeval14,train,The wine selection -LRB- by the glass and bottle -RRB- is wonderful and I always recommend that friends make a reservation if they 're going to be in town .,['wine selection'],['General'],['positive'],['wine selection'],[False],1,False,False
combined_train_000164,semeval14,train,The wine selection -LRB- by the glass and bottle -RRB- is wonderful and I always recommend that friends make a reservation if they 're going to be in town .,['reservation'],['General'],['neutral'],['reservation'],[False],1,False,False
combined_train_000165,semeval14,train,Service is highly refined : our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress .,['service'],['Service'],['positive'],['Service'],[False],1,False,False
combined_train_000166,semeval14,train,Service is highly refined : our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress .,['maitre'],['General'],['positive'],['maitre'],[False],1,False,False
combined_train_000167,semeval14,train,Service is highly refined : our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress .,['reservation'],['General'],['negative'],['reservation'],[False],1,False,False
combined_train_000168,semeval14,train,"Order the panang duck , it 's fantastic .",['panang duck'],['General'],['positive'],['panang duck'],[False],1,False,False
combined_train_000169,semeval14,train,"Food is usually very good , though ocasionally I wondered about freshmess of raw vegatables in side orders .",['raw vegatables'],['General'],['negative'],['raw vegatables'],[False],1,False,False
combined_train_000170,semeval14,train,"Other than the crappy service from two individuals , it 's great .",['service'],['Service'],['negative'],['service'],[False],1,False,False
combined_train_000171,semeval14,train,They have authentic Indian at amazin prices .,['indian'],['General'],['positive'],['Indian'],[False],1,False,False
combined_train_000172,semeval14,train,They have authentic Indian at amazin prices .,['prices'],['General'],['positive'],['prices'],[False],1,False,False
